时间,Twitter ID,用户名,正文,回复,转发,点赞
"2016-11-28, 1:20 PM",TeslaClubUK,Tesla Owners Club UK,Big plans & expectations from Porshe for their Mission E car! #tesla #model3 #teslamodel3 #elonmusk #teslamodelXhttp://www.teslarati.com/porsche-plans-sell-20000-mission-e-sedans-year/ …,1,2,3
"2016-11-28, 11:30 AM",TeslaClubUK,Tesla Owners Club UK,UK's daily mail review of the Model X #tesla #models #teslamodels #insanemode #teslamodel3 #elonmusk #teslamodelXhttp://www.dailymail.co.uk/home/event/article-3971032/Faster-supercar-roomier-SUV-eco-friendly-Tesla-s-flown-future.html …,0,1,1
"2016-11-28, 11:30 AM",Reezocar_BE,Reezocar_BE,Geen Tesla Model 3 voor eind 2018? http://buff.ly/2gxqdWR  #TeslaModel3 #Teslapic.twitter.com/U4EOyAA8Kh,0,0,1
"2016-11-27, 8:47 PM",AmazingChevVolt,Thomas J. Thias,"OP/Ahem, Forgetting? @GM | @Chevrolet @ChevyElectric #BoltEV Rolling! @Opel #AMPERAe SOON! @TeslaMotors #TeslaModel3 #MarketShare",0,0,0
"2016-11-27, 6:07 PM",ryantnt,Tim Ryan,"I'm amused when some think I have a #teslamodel3 on preorder for ""status"". It's about the environment & safety + my car is 16 y/o #haterspic.twitter.com/91KFXX1Hb9",1,0,3
"2016-11-27, 5:25 PM",evannex_com,EVANNEX for Tesla,"Which is preferred, #TeslaModel3 or #TeslaModelS CPO? Read here: http://ow.ly/MBN2306z9mt  $tsla #tesla #teslamotors #electricvehicle #EV",0,3,4
"2016-11-27, 4:29 PM",TeslaClubUK,Tesla Owners Club UK,Creative custom blinker for Tesla #tesla #model3 #teslamodel3 #elonmusk #teslamodelX #teslamodelshttp://www.teslarati.com/diy-create-custom-tesla-turn-signal-indicator-decal/ …,1,0,1
"2016-11-27, 12:13 PM",evannex_com,EVANNEX for Tesla,Is this a way the #TeslaModel3 manufacturing approach could be simplified? Read here: http://ow.ly/G9O5306yOZp  $tsla #tesla #teslamotors #EV,0,5,4
"2016-11-27, 10:46 AM",AmazingChevVolt,Thomas J. Thias,"OPINION/ Fist Fights May Happen, CA, OR Dealerships This Week As @Chevrolet #BoltEV Release! Push For #MarketShare, #TeslaModel3 Nears",0,0,0
"2016-11-26, 6:15 PM",HOPE4THE_FUTURE,BIG AL,#Tesla #Model3 - Quick Overview http://www.xautoworld.com/news/tesla-model-3-quick-overview/ … #Tesla #TeslaModel3 via @XAutoWorld100,0,0,0
"2016-11-26, 5:21 PM",StephanLangenau,Stephan,"One of my dream Cars ...

#Tesla #Tesla3 #Model3 #TeslaModel3 #Car #Dreamcar #electriccar #Nerd… https://www.instagram.com/p/BNSjhOhgaba/",0,0,0
"2016-11-26, 4:03 PM",DeathConElite,Manny Munoz,#TeslaModel3 https://twitter.com/deathconelite/status/802616901788663808 …,0,0,0
"2016-11-26, 1:58 PM",appcart_us,Find App,#Tesla #TeslaModel3 – Tesla Model 3: Affordability Is A Big Deception? : After seeing the promos on Tesla’s future… http://dlvr.it/MlWVSL pic.twitter.com/LrsWRAnPdw,0,0,0
"2016-11-28, 11:30 AM",TeslaClubUK,Tesla Owners Club UK,UK's daily mail review of the Model X #tesla #models #teslamodels #insanemode #teslamodel3 #elonmusk #teslamodelXhttp://www.dailymail.co.uk/home/event/article-3971032/Faster-supercar-roomier-SUV-eco-friendly-Tesla-s-flown-future.html …,0,1,1
"2016-11-28, 11:30 AM",Reezocar_BE,Reezocar_BE,Geen Tesla Model 3 voor eind 2018? http://buff.ly/2gxqdWR  #TeslaModel3 #Teslapic.twitter.com/U4EOyAA8Kh,0,0,1
"2016-11-27, 8:47 PM",AmazingChevVolt,Thomas J. Thias,"OP/Ahem, Forgetting? @GM | @Chevrolet @ChevyElectric #BoltEV Rolling! @Opel #AMPERAe SOON! @TeslaMotors #TeslaModel3 #MarketShare",0,0,0
"2016-11-27, 6:07 PM",ryantnt,Tim Ryan,"I'm amused when some think I have a #teslamodel3 on preorder for ""status"". It's about the environment & safety + my car is 16 y/o #haterspic.twitter.com/91KFXX1Hb9",1,0,3
"2016-11-27, 5:25 PM",evannex_com,EVANNEX for Tesla,"Which is preferred, #TeslaModel3 or #TeslaModelS CPO? Read here: http://ow.ly/MBN2306z9mt  $tsla #tesla #teslamotors #electricvehicle #EV",0,3,4
"2016-11-27, 4:29 PM",TeslaClubUK,Tesla Owners Club UK,Creative custom blinker for Tesla #tesla #model3 #teslamodel3 #elonmusk #teslamodelX #teslamodelshttp://www.teslarati.com/diy-create-custom-tesla-turn-signal-indicator-decal/ …,1,0,1
"2016-11-27, 12:13 PM",evannex_com,EVANNEX for Tesla,Is this a way the #TeslaModel3 manufacturing approach could be simplified? Read here: http://ow.ly/G9O5306yOZp  $tsla #tesla #teslamotors #EV,0,5,4
"2016-11-27, 10:46 AM",AmazingChevVolt,Thomas J. Thias,"OPINION/ Fist Fights May Happen, CA, OR Dealerships This Week As @Chevrolet #BoltEV Release! Push For #MarketShare, #TeslaModel3 Nears",0,0,0
"2016-11-26, 6:15 PM",HOPE4THE_FUTURE,BIG AL,#Tesla #Model3 - Quick Overview http://www.xautoworld.com/news/tesla-model-3-quick-overview/ … #Tesla #TeslaModel3 via @XAutoWorld100,0,0,0
"2016-11-26, 5:21 PM",StephanLangenau,Stephan,"One of my dream Cars ...

#Tesla #Tesla3 #Model3 #TeslaModel3 #Car #Dreamcar #electriccar #Nerd… https://www.instagram.com/p/BNSjhOhgaba/",0,0,0
"2016-11-26, 4:03 PM",DeathConElite,Manny Munoz,#TeslaModel3 https://twitter.com/deathconelite/status/802616901788663808 …,0,0,0
"2016-11-26, 1:58 PM",appcart_us,Find App,#Tesla #TeslaModel3 – Tesla Model 3: Affordability Is A Big Deception? : After seeing the promos on Tesla’s future… http://dlvr.it/MlWVSL pic.twitter.com/LrsWRAnPdw,0,0,0
"2016-11-26, 1:10 PM",GNT_fr,Génération-NT,Tesla Model 3 : les premières livraisons pas avant fin 2018 ? http://www.generation-nt.com/tesla-model-vehicule-electrique-production-retard-actualite-1936182.html … #TeslaModel3 #LivraisonTeslapic.twitter.com/5o82Qa96dN,0,0,0
"2016-11-27, 8:47 PM",AmazingChevVolt,Thomas J. Thias,"OP/Ahem, Forgetting? @GM | @Chevrolet @ChevyElectric #BoltEV Rolling! @Opel #AMPERAe SOON! @TeslaMotors #TeslaModel3 #MarketShare",0,0,0
"2016-11-27, 6:07 PM",ryantnt,Tim Ryan,"I'm amused when some think I have a #teslamodel3 on preorder for ""status"". It's about the environment & safety + my car is 16 y/o #haterspic.twitter.com/91KFXX1Hb9",1,0,3
"2016-11-27, 5:25 PM",evannex_com,EVANNEX for Tesla,"Which is preferred, #TeslaModel3 or #TeslaModelS CPO? Read here: http://ow.ly/MBN2306z9mt  $tsla #tesla #teslamotors #electricvehicle #EV",0,3,4
"2016-11-27, 4:29 PM",TeslaClubUK,Tesla Owners Club UK,Creative custom blinker for Tesla #tesla #model3 #teslamodel3 #elonmusk #teslamodelX #teslamodelshttp://www.teslarati.com/diy-create-custom-tesla-turn-signal-indicator-decal/ …,1,0,1
"2016-11-27, 12:13 PM",evannex_com,EVANNEX for Tesla,Is this a way the #TeslaModel3 manufacturing approach could be simplified? Read here: http://ow.ly/G9O5306yOZp  $tsla #tesla #teslamotors #EV,0,5,4
"2016-11-27, 10:46 AM",AmazingChevVolt,Thomas J. Thias,"OPINION/ Fist Fights May Happen, CA, OR Dealerships This Week As @Chevrolet #BoltEV Release! Push For #MarketShare, #TeslaModel3 Nears",0,0,0
"2016-11-27, 4:55 AM",TeslaClubUK,Tesla Owners Club UK,#tesla #models #teslamodels #insanemode #teslamodel3 #elonmusk #teslamodelX #solarcityhttp://www.teslarati.com/tesla-strategic-narrative-drives-successes/ …,0,1,1
"2016-11-26, 6:15 PM",HOPE4THE_FUTURE,BIG AL,#Tesla #Model3 - Quick Overview http://www.xautoworld.com/news/tesla-model-3-quick-overview/ … #Tesla #TeslaModel3 via @XAutoWorld100,0,0,0
"2016-11-26, 5:21 PM",StephanLangenau,Stephan,"One of my dream Cars ...

#Tesla #Tesla3 #Model3 #TeslaModel3 #Car #Dreamcar #electriccar #Nerd… https://www.instagram.com/p/BNSjhOhgaba/",0,0,0
"2016-11-26, 4:03 PM",DeathConElite,Manny Munoz,#TeslaModel3 https://twitter.com/deathconelite/status/802616901788663808 …,0,0,0
"2016-11-26, 1:58 PM",appcart_us,Find App,#Tesla #TeslaModel3 – Tesla Model 3: Affordability Is A Big Deception? : After seeing the promos on Tesla’s future… http://dlvr.it/MlWVSL pic.twitter.com/LrsWRAnPdw,0,0,0
"2016-11-26, 1:10 PM",GNT_fr,Génération-NT,Tesla Model 3 : les premières livraisons pas avant fin 2018 ? http://www.generation-nt.com/tesla-model-vehicule-electrique-production-retard-actualite-1936182.html … #TeslaModel3 #LivraisonTeslapic.twitter.com/5o82Qa96dN,0,0,0
"2016-11-26, 6:54 AM",evannex_com,EVANNEX for Tesla,Can a #Tesla kill the White Zombie? Let me explain: http://ow.ly/biDx306xw1b  $tsla #teslamotors #teslamodels #teslamodel3 #teslamodelx #EV,0,5,9
"2016-11-26, 3:48 AM",lowrin_de,Jonas,just reserved a tesla model 3 - the waiting begins ;) #teslamodel3 pic.twitter.com/3y52MqK7Yh,0,0,2
"2016-11-27, 8:47 PM",AmazingChevVolt,Thomas J. Thias,"OP/Ahem, Forgetting? @GM | @Chevrolet @ChevyElectric #BoltEV Rolling! @Opel #AMPERAe SOON! @TeslaMotors #TeslaModel3 #MarketShare",0,0,0
"2016-11-27, 6:07 PM",ryantnt,Tim Ryan,"I'm amused when some think I have a #teslamodel3 on preorder for ""status"". It's about the environment & safety + my car is 16 y/o #haterspic.twitter.com/91KFXX1Hb9",1,0,3
"2016-11-27, 5:25 PM",evannex_com,EVANNEX for Tesla,"Which is preferred, #TeslaModel3 or #TeslaModelS CPO? Read here: http://ow.ly/MBN2306z9mt  $tsla #tesla #teslamotors #electricvehicle #EV",0,3,4
"2016-11-27, 4:29 PM",TeslaClubUK,Tesla Owners Club UK,Creative custom blinker for Tesla #tesla #model3 #teslamodel3 #elonmusk #teslamodelX #teslamodelshttp://www.teslarati.com/diy-create-custom-tesla-turn-signal-indicator-decal/ …,1,0,1
"2016-11-27, 12:13 PM",evannex_com,EVANNEX for Tesla,Is this a way the #TeslaModel3 manufacturing approach could be simplified? Read here: http://ow.ly/G9O5306yOZp  $tsla #tesla #teslamotors #EV,0,5,4
"2016-11-27, 10:46 AM",AmazingChevVolt,Thomas J. Thias,"OPINION/ Fist Fights May Happen, CA, OR Dealerships This Week As @Chevrolet #BoltEV Release! Push For #MarketShare, #TeslaModel3 Nears",0,0,0
"2016-11-27, 4:55 AM",TeslaClubUK,Tesla Owners Club UK,#tesla #models #teslamodels #insanemode #teslamodel3 #elonmusk #teslamodelX #solarcityhttp://www.teslarati.com/tesla-strategic-narrative-drives-successes/ …,0,1,1
"2016-11-26, 6:15 PM",HOPE4THE_FUTURE,BIG AL,#Tesla #Model3 - Quick Overview http://www.xautoworld.com/news/tesla-model-3-quick-overview/ … #Tesla #TeslaModel3 via @XAutoWorld100,0,0,0
"2016-11-26, 5:21 PM",StephanLangenau,Stephan,"One of my dream Cars ...

#Tesla #Tesla3 #Model3 #TeslaModel3 #Car #Dreamcar #electriccar #Nerd… https://www.instagram.com/p/BNSjhOhgaba/",0,0,0
"2016-11-26, 4:03 PM",DeathConElite,Manny Munoz,#TeslaModel3 https://twitter.com/deathconelite/status/802616901788663808 …,0,0,0
"2016-11-26, 1:58 PM",appcart_us,Find App,#Tesla #TeslaModel3 – Tesla Model 3: Affordability Is A Big Deception? : After seeing the promos on Tesla’s future… http://dlvr.it/MlWVSL pic.twitter.com/LrsWRAnPdw,0,0,0
"2016-11-26, 1:10 PM",GNT_fr,Génération-NT,Tesla Model 3 : les premières livraisons pas avant fin 2018 ? http://www.generation-nt.com/tesla-model-vehicule-electrique-production-retard-actualite-1936182.html … #TeslaModel3 #LivraisonTeslapic.twitter.com/5o82Qa96dN,0,0,0
"2016-11-26, 6:54 AM",evannex_com,EVANNEX for Tesla,Can a #Tesla kill the White Zombie? Let me explain: http://ow.ly/biDx306xw1b  $tsla #teslamotors #teslamodels #teslamodel3 #teslamodelx #EV,0,5,9
"2016-11-26, 3:48 AM",lowrin_de,Jonas,just reserved a tesla model 3 - the waiting begins ;) #teslamodel3 pic.twitter.com/3y52MqK7Yh,0,0,2
"2016-11-26, 3:33 AM",luismp1970,Luis Montalbán Pozas,"El Tesla Model 3 podría tardar aún más en llegar al mercado http://www.motoradictos.com/marcas/tesla-motors/tesla-model-3-podria-tardar-aun-mas-llegar-al-mercado … #TeslaModel3
¡¡Interesante!!",0,0,0
"2016-11-27, 4:29 PM",TeslaClubUK,Tesla Owners Club UK,Creative custom blinker for Tesla #tesla #model3 #teslamodel3 #elonmusk #teslamodelX #teslamodelshttp://www.teslarati.com/diy-create-custom-tesla-turn-signal-indicator-decal/ …,1,0,1
"2016-11-27, 12:13 PM",evannex_com,EVANNEX for Tesla,Is this a way the #TeslaModel3 manufacturing approach could be simplified? Read here: http://ow.ly/G9O5306yOZp  $tsla #tesla #teslamotors #EV,0,5,4
"2016-11-27, 10:46 AM",AmazingChevVolt,Thomas J. Thias,"OPINION/ Fist Fights May Happen, CA, OR Dealerships This Week As @Chevrolet #BoltEV Release! Push For #MarketShare, #TeslaModel3 Nears",0,0,0
"2016-11-27, 4:55 AM",TeslaClubUK,Tesla Owners Club UK,#tesla #models #teslamodels #insanemode #teslamodel3 #elonmusk #teslamodelX #solarcityhttp://www.teslarati.com/tesla-strategic-narrative-drives-successes/ …,0,1,1
"2016-11-26, 6:15 PM",HOPE4THE_FUTURE,BIG AL,#Tesla #Model3 - Quick Overview http://www.xautoworld.com/news/tesla-model-3-quick-overview/ … #Tesla #TeslaModel3 via @XAutoWorld100,0,0,0
"2016-11-26, 5:21 PM",StephanLangenau,Stephan,"One of my dream Cars ...

#Tesla #Tesla3 #Model3 #TeslaModel3 #Car #Dreamcar #electriccar #Nerd… https://www.instagram.com/p/BNSjhOhgaba/",0,0,0
"2016-11-26, 4:03 PM",DeathConElite,Manny Munoz,#TeslaModel3 https://twitter.com/deathconelite/status/802616901788663808 …,0,0,0
"2016-11-26, 1:58 PM",appcart_us,Find App,#Tesla #TeslaModel3 – Tesla Model 3: Affordability Is A Big Deception? : After seeing the promos on Tesla’s future… http://dlvr.it/MlWVSL pic.twitter.com/LrsWRAnPdw,0,0,0
"2016-11-26, 1:10 PM",GNT_fr,Génération-NT,Tesla Model 3 : les premières livraisons pas avant fin 2018 ? http://www.generation-nt.com/tesla-model-vehicule-electrique-production-retard-actualite-1936182.html … #TeslaModel3 #LivraisonTeslapic.twitter.com/5o82Qa96dN,0,0,0
"2016-11-26, 6:54 AM",evannex_com,EVANNEX for Tesla,Can a #Tesla kill the White Zombie? Let me explain: http://ow.ly/biDx306xw1b  $tsla #teslamotors #teslamodels #teslamodel3 #teslamodelx #EV,0,5,9
"2016-11-26, 3:48 AM",lowrin_de,Jonas,just reserved a tesla model 3 - the waiting begins ;) #teslamodel3 pic.twitter.com/3y52MqK7Yh,0,0,2
"2016-11-26, 3:33 AM",luismp1970,Luis Montalbán Pozas,"El Tesla Model 3 podría tardar aún más en llegar al mercado http://www.motoradictos.com/marcas/tesla-motors/tesla-model-3-podria-tardar-aun-mas-llegar-al-mercado … #TeslaModel3
¡¡Interesante!!",0,0,0
"2016-11-25, 9:57 PM",demers_chris,Chris Demers,#teslamodel3 @TeslaMotors will have a solar roof option to charge!http://www.xautoworld.com/tesla/model-3-november-news-updates/ …,0,0,1
"2016-11-25, 4:38 PM",Felnuba,Felipe Núñez Badínez,"""¿Y si Tesla se animase a fabricar smartphones?"" http://www.elandroidelibre.com/2016/11/si-tesla-fabricase-smartphones.html/amp/ … #tecnología #tesla #TeslaMotors #teslamodel3 #iPhone7Plus",0,0,0
"2016-11-25, 4:17 PM",evannex_com,EVANNEX for Tesla,"Now this is a #Tesla that Trump might like, view here: http://ow.ly/K4gn306wUtu  $tsla #teslamodels #teslamotors #teslamodelx #teslamodel3 #EV",0,7,5
"2016-11-27, 4:55 AM",TeslaClubUK,Tesla Owners Club UK,#tesla #models #teslamodels #insanemode #teslamodel3 #elonmusk #teslamodelX #solarcityhttp://www.teslarati.com/tesla-strategic-narrative-drives-successes/ …,0,1,1
"2016-11-26, 6:15 PM",HOPE4THE_FUTURE,BIG AL,#Tesla #Model3 - Quick Overview http://www.xautoworld.com/news/tesla-model-3-quick-overview/ … #Tesla #TeslaModel3 via @XAutoWorld100,0,0,0
"2016-11-26, 5:21 PM",StephanLangenau,Stephan,"One of my dream Cars ...

#Tesla #Tesla3 #Model3 #TeslaModel3 #Car #Dreamcar #electriccar #Nerd… https://www.instagram.com/p/BNSjhOhgaba/",0,0,0
"2016-11-26, 4:03 PM",DeathConElite,Manny Munoz,#TeslaModel3 https://twitter.com/deathconelite/status/802616901788663808 …,0,0,0
"2016-11-26, 1:58 PM",appcart_us,Find App,#Tesla #TeslaModel3 – Tesla Model 3: Affordability Is A Big Deception? : After seeing the promos on Tesla’s future… http://dlvr.it/MlWVSL pic.twitter.com/LrsWRAnPdw,0,0,0
"2016-11-26, 1:10 PM",GNT_fr,Génération-NT,Tesla Model 3 : les premières livraisons pas avant fin 2018 ? http://www.generation-nt.com/tesla-model-vehicule-electrique-production-retard-actualite-1936182.html … #TeslaModel3 #LivraisonTeslapic.twitter.com/5o82Qa96dN,0,0,0
"2016-11-26, 6:54 AM",evannex_com,EVANNEX for Tesla,Can a #Tesla kill the White Zombie? Let me explain: http://ow.ly/biDx306xw1b  $tsla #teslamotors #teslamodels #teslamodel3 #teslamodelx #EV,0,5,9
"2016-11-26, 3:48 AM",lowrin_de,Jonas,just reserved a tesla model 3 - the waiting begins ;) #teslamodel3 pic.twitter.com/3y52MqK7Yh,0,0,2
"2016-11-25, 9:57 PM",demers_chris,Chris Demers,#teslamodel3 @TeslaMotors will have a solar roof option to charge!http://www.xautoworld.com/tesla/model-3-november-news-updates/ …,0,0,1
"2016-11-25, 4:38 PM",Felnuba,Felipe Núñez Badínez,"""¿Y si Tesla se animase a fabricar smartphones?"" http://www.elandroidelibre.com/2016/11/si-tesla-fabricase-smartphones.html/amp/ … #tecnología #tesla #TeslaMotors #teslamodel3 #iPhone7Plus",0,0,0
"2016-11-25, 4:17 PM",evannex_com,EVANNEX for Tesla,"Now this is a #Tesla that Trump might like, view here: http://ow.ly/K4gn306wUtu  $tsla #teslamodels #teslamotors #teslamodelx #teslamodel3 #EV",0,7,5
"2016-11-25, 3:04 PM",motoradictos,MotorAdictos,#TeslaModel3 El Tesla Model 3 podría tardar aún más en llegar al mercado - http://www.motoradictos.com/marcas/tesla-motors/tesla-model-3-podria-tardar-aun-mas-llegar-al-mercado …pic.twitter.com/do0fuK92b5,0,0,0
"2016-11-25, 1:39 PM",TeslaModelX,Tesla Model X FAN,To all Tesla drivers. Be careful with the app's you install. #important #teslamodels #teslamodelx #teslamodel3 https://twitter.com/mkiefer01/status/802079751351468032 …,0,0,0
"2016-11-26, 6:48 PM",TeslaClubUK,Tesla Owners Club UK,#tesla #models #teslamodels #insanemode #teslamodel3 #elonmusk #teslamodelX #solarcityhttp://www.teslarati.com/tesla-strategic-narrative-drives-successes/ …,0,0,0
"2016-11-26, 6:15 PM",HOPE4THE_FUTURE,BIG AL,#Tesla #Model3 - Quick Overview http://www.xautoworld.com/news/tesla-model-3-quick-overview/ … #Tesla #TeslaModel3 via @XAutoWorld100,0,0,0
"2016-11-26, 5:21 PM",StephanLangenau,Stephan,"One of my dream Cars ...

#Tesla #Tesla3 #Model3 #TeslaModel3 #Car #Dreamcar #electriccar #Nerd… https://www.instagram.com/p/BNSjhOhgaba/",0,0,0
"2016-11-26, 4:03 PM",DeathConElite,Manny Munoz,#TeslaModel3 https://twitter.com/deathconelite/status/802616901788663808 …,0,0,0
"2016-11-26, 1:58 PM",appcart_us,Find App,#Tesla #TeslaModel3 – Tesla Model 3: Affordability Is A Big Deception? : After seeing the promos on Tesla’s future… http://dlvr.it/MlWVSL pic.twitter.com/LrsWRAnPdw,0,0,0
"2016-11-26, 1:10 PM",GNT_fr,Génération-NT,Tesla Model 3 : les premières livraisons pas avant fin 2018 ? http://www.generation-nt.com/tesla-model-vehicule-electrique-production-retard-actualite-1936182.html … #TeslaModel3 #LivraisonTeslapic.twitter.com/5o82Qa96dN,0,0,0
"2016-11-26, 6:54 AM",evannex_com,EVANNEX for Tesla,Can a #Tesla kill the White Zombie? Let me explain: http://ow.ly/biDx306xw1b  $tsla #teslamotors #teslamodels #teslamodel3 #teslamodelx #EV,0,5,9
"2016-11-26, 3:48 AM",lowrin_de,Jonas,just reserved a tesla model 3 - the waiting begins ;) #teslamodel3 pic.twitter.com/3y52MqK7Yh,0,0,2
"2016-11-25, 9:57 PM",demers_chris,Chris Demers,#teslamodel3 @TeslaMotors will have a solar roof option to charge!http://www.xautoworld.com/tesla/model-3-november-news-updates/ …,0,0,1
"2016-11-25, 4:38 PM",Felnuba,Felipe Núñez Badínez,"""¿Y si Tesla se animase a fabricar smartphones?"" http://www.elandroidelibre.com/2016/11/si-tesla-fabricase-smartphones.html/amp/ … #tecnología #tesla #TeslaMotors #teslamodel3 #iPhone7Plus",0,0,0
"2016-11-25, 4:17 PM",evannex_com,EVANNEX for Tesla,"Now this is a #Tesla that Trump might like, view here: http://ow.ly/K4gn306wUtu  $tsla #teslamodels #teslamotors #teslamodelx #teslamodel3 #EV",0,7,5
"2016-11-25, 3:04 PM",motoradictos,MotorAdictos,#TeslaModel3 El Tesla Model 3 podría tardar aún más en llegar al mercado - http://www.motoradictos.com/marcas/tesla-motors/tesla-model-3-podria-tardar-aun-mas-llegar-al-mercado …pic.twitter.com/do0fuK92b5,0,0,0
"2016-11-25, 1:39 PM",TeslaModelX,Tesla Model X FAN,To all Tesla drivers. Be careful with the app's you install. #important #teslamodels #teslamodelx #teslamodel3 https://twitter.com/mkiefer01/status/802079751351468032 …,0,0,0
"2016-11-26, 6:48 PM",TeslaClubUK,Tesla Owners Club UK,#tesla #models #teslamodels #insanemode #teslamodel3 #elonmusk #teslamodelX #solarcityhttp://www.teslarati.com/tesla-strategic-narrative-drives-successes/ …,0,0,0
